,,record_id,file_id,bitlink,custom_bitlink,date_created,title,long_url,clicks_for_all_time,clicks_for_date_range,status,date_range_start,date_range_end,created_start,created_end,start_end
https://penncobaltplus.com/3UM0oD3,53,rid0053,fid0004,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,1,1,,2022-08-12,2022-10-10,-49 days,10 days,59 days
https://penncobaltplus.com/3UM0oD3,614,rid0614,fid0047,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,1,1,,2022-08-19,2022-10-17,-42 days,17 days,59 days
https://penncobaltplus.com/3UM0oD3,652,rid0652,fid0050,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,1,1,,2022-08-28,2022-10-26,-33 days,26 days,59 days
https://penncobaltplus.com/3UM0oD3,516,rid0516,fid0041,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,1,1,,2022-09-02,2022-10-31,-28 days,31 days,59 days
https://penncobaltplus.com/3UM0oD3,172,rid0172,fid0012,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,2,2,,2022-09-09,2022-11-07,-21 days,38 days,59 days
https://penncobaltplus.com/3UM0oD3,435,rid0435,fid0033,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,2,2,,2022-09-16,2022-11-14,-14 days,45 days,59 days
https://penncobaltplus.com/3UM0oD3,468,rid0468,fid0037,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,2,2,,2022-09-23,2022-11-21,-7 days,52 days,59 days
https://penncobaltplus.com/3UM0oD3,281,rid0281,fid0020,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,2,2,,2022-09-30,2022-11-28,0 days,59 days,59 days
https://penncobaltplus.com/3UM0oD3,449,rid0449,fid0036,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,4,2,,2022-11-28,2022-12-05,59 days,66 days,7 days
https://penncobaltplus.com/3UM0oD3,121,rid0121,fid0009,https://penncobaltplus.com/3UM0oD3,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,5,1,,2023-02-13,2023-02-20,136 days,143 days,7 days
https://penncobaltplus.com/3cxnXOr,534,rid0534,fid0042,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,1,1,,2022-08-05,2022-10-03,-26 days,33 days,59 days
https://penncobaltplus.com/3cxnXOr,48,rid0048,fid0004,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,1,1,,2022-08-12,2022-10-10,-19 days,40 days,59 days
https://penncobaltplus.com/3cxnXOr,608,rid0608,fid0047,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,2,2,,2022-08-19,2022-10-17,-12 days,47 days,59 days
https://penncobaltplus.com/3cxnXOr,648,rid0648,fid0050,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,2,2,,2022-08-28,2022-10-26,-3 days,56 days,59 days
https://penncobaltplus.com/3cxnXOr,513,rid0513,fid0041,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,2,2,,2022-09-02,2022-10-31,2 days,61 days,59 days
https://penncobaltplus.com/3cxnXOr,171,rid0171,fid0012,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,2,2,,2022-09-09,2022-11-07,9 days,68 days,59 days
https://penncobaltplus.com/3cxnXOr,432,rid0432,fid0033,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,3,3,,2022-09-16,2022-11-14,16 days,75 days,59 days
https://penncobaltplus.com/3cxnXOr,464,rid0464,fid0037,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,3,3,,2022-09-23,2022-11-21,23 days,82 days,59 days
https://penncobaltplus.com/3cxnXOr,277,rid0277,fid0020,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,3,3,,2022-09-30,2022-11-28,30 days,89 days,59 days
https://penncobaltplus.com/3cxnXOr,443,rid0443,fid0034,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,4,1,,2022-12-01,2022-12-12,92 days,103 days,11 days
https://penncobaltplus.com/3cxnXOr,476,rid0476,fid0038,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,5,1,,2023-02-06,2023-02-15,159 days,168 days,9 days
https://penncobaltplus.com/3cxnXOr,120,rid0120,fid0009,https://penncobaltplus.com/3cxnXOr,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,6,1,,2023-02-13,2023-02-20,166 days,173 days,7 days
https://penncobaltplus.com/3g6bf7K,301,rid0301,fid0022,https://penncobaltplus.com/3g6bf7K,,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/d7228f93-c572-4290-8378-9aae56b3d940?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2021-12-31,2022-02-28,-28 days,31 days,59 days
https://penncobaltplus.com/3g6bf7K,267,rid0267,fid0019,https://penncobaltplus.com/3g6bf7K,,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/d7228f93-c572-4290-8378-9aae56b3d940?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-07,2022-03-07,-21 days,38 days,59 days
https://penncobaltplus.com/3g6bf7K,220,rid0220,fid0016,https://penncobaltplus.com/3g6bf7K,,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/d7228f93-c572-4290-8378-9aae56b3d940?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-14,2022-03-14,-14 days,45 days,59 days
https://penncobaltplus.com/3g6bf7K,485,rid0485,fid0039,https://penncobaltplus.com/3g6bf7K,,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/d7228f93-c572-4290-8378-9aae56b3d940?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-21,2022-03-21,-7 days,52 days,59 days
https://penncobaltplus.com/3g6bf7K,496,rid0496,fid0040,https://penncobaltplus.com/3g6bf7K,,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/d7228f93-c572-4290-8378-9aae56b3d940?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-21,2022-03-21,-7 days,52 days,59 days
https://penncobaltplus.com/3g6bf7K,93,rid0093,fid0007,https://penncobaltplus.com/3g6bf7K,,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/d7228f93-c572-4290-8378-9aae56b3d940?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-28,2022-03-28,0 days,59 days,59 days
https://penncobaltplus.com/3gW589w,451,rid0451,fid0036,https://penncobaltplus.com/3gW589w,,2022-10-31,Cobalt,https://www.penncobalt.com/on-your-time/d0d93fd5-5add-4af8-9d29-ce7bea63a125?utm_source=cobalt&utm_medium=month6&utm_campaign=nov+22,2,2,,2022-11-28,2022-12-05,28 days,35 days,7 days
https://penncobaltplus.com/3inZcqM,454,rid0454,fid0036,https://penncobaltplus.com/3inZcqM,,2022-11-28,Cobalt,https://www.penncobalt.com/on-your-time/bdf7f7f5-912f-4d8b-9329-f6d756f0be55,1,1,,2022-11-28,2022-12-05,0 days,7 days,7 days
https://penncobaltplus.com/3m10V3J,210,rid0210,fid0015,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,1,1,,2022-04-24,2022-06-22,-37 days,22 days,59 days
https://penncobaltplus.com/3m10V3J,592,rid0592,fid0046,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,2,,2022-04-30,2022-06-28,-31 days,28 days,59 days
https://penncobaltplus.com/3m10V3J,234,rid0234,fid0017,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,1,,2022-06-26,2022-07-11,26 days,41 days,15 days
https://penncobaltplus.com/3m10V3J,361,rid0361,fid0029,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,2,,2022-05-20,2022-07-18,-11 days,48 days,59 days
https://penncobaltplus.com/3m10V3J,81,rid0081,fid0006,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,2,,2022-05-27,2022-07-25,-4 days,55 days,59 days
https://penncobaltplus.com/3m10V3J,383,rid0383,fid0030,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,2,,2022-06-03,2022-08-01,3 days,62 days,59 days
https://penncobaltplus.com/3m10V3J,324,rid0324,fid0026,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,2,,2022-06-11,2022-08-09,11 days,70 days,59 days
https://penncobaltplus.com/3m10V3J,252,rid0252,fid0018,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,2,,2022-06-17,2022-08-15,17 days,76 days,59 days
https://penncobaltplus.com/3m10V3J,113,rid0113,fid0008,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,2,1,,2022-06-24,2022-08-22,24 days,83 days,59 days
https://penncobaltplus.com/3m10V3J,532,rid0532,fid0042,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,4,2,,2022-08-05,2022-10-03,66 days,125 days,59 days
https://penncobaltplus.com/3m10V3J,43,rid0043,fid0004,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,8,6,,2022-08-12,2022-10-10,73 days,132 days,59 days
https://penncobaltplus.com/3m10V3J,603,rid0603,fid0047,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,11,9,,2022-08-19,2022-10-17,80 days,139 days,59 days
https://penncobaltplus.com/3m10V3J,639,rid0639,fid0050,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,12,10,,2022-08-28,2022-10-26,89 days,148 days,59 days
https://penncobaltplus.com/3m10V3J,504,rid0504,fid0041,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,13,11,,2022-09-02,2022-10-31,94 days,153 days,59 days
https://penncobaltplus.com/3m10V3J,162,rid0162,fid0012,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,13,11,,2022-09-09,2022-11-07,101 days,160 days,59 days
https://penncobaltplus.com/3m10V3J,425,rid0425,fid0033,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,15,13,,2022-09-16,2022-11-14,108 days,167 days,59 days
https://penncobaltplus.com/3m10V3J,458,rid0458,fid0037,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,15,13,,2022-09-23,2022-11-21,115 days,174 days,59 days
https://penncobaltplus.com/3m10V3J,272,rid0272,fid0020,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,15,13,,2022-09-30,2022-11-28,122 days,181 days,59 days
https://penncobaltplus.com/3m10V3J,442,rid0442,fid0034,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,16,1,,2022-12-01,2022-12-12,184 days,195 days,11 days
https://penncobaltplus.com/3m10V3J,544,rid0544,fid0043,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,17,1,,2023-01-01,2023-01-09,215 days,223 days,8 days
https://penncobaltplus.com/3m10V3J,474,rid0474,fid0038,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,19,2,,2023-02-06,2023-02-15,251 days,260 days,9 days
https://penncobaltplus.com/3m10V3J,116,rid0116,fid0009,https://penncobaltplus.com/3m10V3J,,2022-05-31,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,22,3,,2023-02-13,2023-02-20,258 days,265 days,7 days
https://penncobaltplus.com/3nzHHDc,233,rid0233,fid0017,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,2,2,,2022-06-26,2022-07-11,-5 days,10 days,15 days
https://penncobaltplus.com/3nzHHDc,360,rid0360,fid0029,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,3,3,,2022-05-20,2022-07-18,-42 days,17 days,59 days
https://penncobaltplus.com/3nzHHDc,77,rid0077,fid0006,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,4,4,,2022-05-27,2022-07-25,-35 days,24 days,59 days
https://penncobaltplus.com/3nzHHDc,376,rid0376,fid0030,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,6,6,,2022-06-03,2022-08-01,-28 days,31 days,59 days
https://penncobaltplus.com/3nzHHDc,319,rid0319,fid0026,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,8,8,,2022-06-11,2022-08-09,-20 days,39 days,59 days
https://penncobaltplus.com/3nzHHDc,247,rid0247,fid0018,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,8,8,,2022-06-17,2022-08-15,-14 days,45 days,59 days
https://penncobaltplus.com/3nzHHDc,105,rid0105,fid0008,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,8,8,,2022-06-24,2022-08-22,-7 days,52 days,59 days
https://penncobaltplus.com/3nzHHDc,572,rid0572,fid0045,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,8,8,,2022-07-01,2022-08-29,0 days,59 days,59 days
https://penncobaltplus.com/3nzHHDc,338,rid0338,fid0027,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,8,6,,2022-07-09,2022-09-06,8 days,67 days,59 days
https://penncobaltplus.com/3nzHHDc,397,rid0397,fid0031,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,8,6,,2022-07-15,2022-09-12,14 days,73 days,59 days
https://penncobaltplus.com/3nzHHDc,135,rid0135,fid0010,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,5,,2022-07-24,2022-09-21,23 days,82 days,59 days
https://penncobaltplus.com/3nzHHDc,559,rid0559,fid0044,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,3,,2022-07-29,2022-09-26,28 days,87 days,59 days
https://penncobaltplus.com/3nzHHDc,530,rid0530,fid0042,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,3,,2022-08-05,2022-10-03,35 days,94 days,59 days
https://penncobaltplus.com/3nzHHDc,50,rid0050,fid0004,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,1,,2022-08-12,2022-10-10,42 days,101 days,59 days
https://penncobaltplus.com/3nzHHDc,611,rid0611,fid0047,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,1,,2022-08-19,2022-10-17,49 days,108 days,59 days
https://penncobaltplus.com/3nzHHDc,650,rid0650,fid0050,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,1,,2022-08-28,2022-10-26,58 days,117 days,59 days
https://penncobaltplus.com/3nzHHDc,514,rid0514,fid0041,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,1,,2022-09-02,2022-10-31,63 days,122 days,59 days
https://penncobaltplus.com/3nzHHDc,173,rid0173,fid0012,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,1,,2022-09-09,2022-11-07,70 days,129 days,59 days
https://penncobaltplus.com/3nzHHDc,437,rid0437,fid0033,https://penncobaltplus.com/3nzHHDc,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/fd5a631c-7985-4274-a1a3-34ed5b20f13c?utm_source=cobalt&utm_medium=month3&utm_campaign=july+2022,9,1,,2022-09-16,2022-11-14,77 days,136 days,59 days
https://penncobaltplus.com/3qU7nML,630,rid0630,fid0049,https://penncobaltplus.com/3qU7nML,,2022-04-01,Cobalt,https://www.penncobalt.com/on-your-time/84ee5ddb-4acd-4d9c-bd80-37329feb1cea?utm_source=cobalt&utm_medium=month3&utm_campaign=april+2022+popular+content,2,2,,2022-02-25,2022-04-25,-35 days,24 days,59 days
https://penncobaltplus.com/3qU7nML,29,rid0029,fid0003,https://penncobaltplus.com/3qU7nML,,2022-04-01,Cobalt,https://www.penncobalt.com/on-your-time/84ee5ddb-4acd-4d9c-bd80-37329feb1cea?utm_source=cobalt&utm_medium=month3&utm_campaign=april+2022+popular+content,2,2,,2022-03-04,2022-05-02,-28 days,31 days,59 days
https://penncobaltplus.com/3qU7nML,12,rid0012,fid0001,https://penncobaltplus.com/3qU7nML,,2022-04-01,Cobalt,https://www.penncobalt.com/on-your-time/84ee5ddb-4acd-4d9c-bd80-37329feb1cea?utm_source=cobalt&utm_medium=month3&utm_campaign=april+2022+popular+content,2,2,,2022-03-11,2022-05-09,-21 days,38 days,59 days
https://penncobaltplus.com/3qU7nML,154,rid0154,fid0011,https://penncobaltplus.com/3qU7nML,,2022-04-01,Cobalt,https://www.penncobalt.com/on-your-time/84ee5ddb-4acd-4d9c-bd80-37329feb1cea?utm_source=cobalt&utm_medium=month3&utm_campaign=april+2022+popular+content,2,2,,2022-03-18,2022-05-16,-14 days,45 days,59 days
https://penncobaltplus.com/3qU7nML,416,rid0416,fid0032,https://penncobaltplus.com/3qU7nML,,2022-04-01,Cobalt,https://www.penncobalt.com/on-your-time/84ee5ddb-4acd-4d9c-bd80-37329feb1cea?utm_source=cobalt&utm_medium=month3&utm_campaign=april+2022+popular+content,2,2,,2022-04-05,2022-06-03,4 days,63 days,59 days
https://penncobaltplus.com/3r7SB5s,195,rid0195,fid0014,https://penncobaltplus.com/3r7SB5s,https://penncobaltplus.com/pennkeyrecovery,2022-01-28,PennKey Recovery Service,https://challengeresponse.apps.upenn.edu/challengeResponse/jsp/fast.do?fastStart=resetPassword&utm_source=penn&utm_medium=key&utm_campaign=password,1,1,,2022-05-08,2022-05-23,100 days,115 days,15 days
https://penncobaltplus.com/3r7SB5s,419,rid0419,fid0032,https://penncobaltplus.com/3r7SB5s,https://penncobaltplus.com/pennkeyrecovery,2022-01-28,PennKey Recovery Service,https://challengeresponse.apps.upenn.edu/challengeResponse/jsp/fast.do?fastStart=resetPassword&utm_source=penn&utm_medium=key&utm_campaign=password,1,1,,2022-04-05,2022-06-03,67 days,126 days,59 days
https://penncobaltplus.com/3r7SB5s,66,rid0066,fid0005,https://penncobaltplus.com/3r7SB5s,https://penncobaltplus.com/pennkeyrecovery,2022-01-28,PennKey Recovery Service,https://challengeresponse.apps.upenn.edu/challengeResponse/jsp/fast.do?fastStart=resetPassword&utm_source=penn&utm_medium=key&utm_campaign=password,1,1,,2022-05-03,2022-06-09,95 days,132 days,37 days
https://penncobaltplus.com/3r7SB5s,209,rid0209,fid0015,https://penncobaltplus.com/3r7SB5s,https://penncobaltplus.com/pennkeyrecovery,2022-01-28,PennKey Recovery Service,https://challengeresponse.apps.upenn.edu/challengeResponse/jsp/fast.do?fastStart=resetPassword&utm_source=penn&utm_medium=key&utm_campaign=password,1,1,,2022-04-24,2022-06-22,86 days,145 days,59 days
